[2023-10-18 13:16:03,778] [1    ] [INFO ] [] - ========== Box Edit v4.24.0.1029 ==========
[2023-10-18 13:56:12,933] [14   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 13:56:12,933] [14   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 14:06:12,939] [8    ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 14:06:12,940] [8    ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 14:06:12,940] [8    ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 14:16:12,957] [8    ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 14:16:12,959] [8    ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 14:16:12,960] [8    ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 14:26:12,949] [7    ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 14:26:12,952] [7    ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 14:26:12,955] [7    ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 14:36:12,973] [14   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 14:36:12,973] [14   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 14:36:12,973] [14   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 14:46:12,993] [12   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 14:46:13,001] [12   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 14:46:13,001] [12   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 14:56:13,004] [15   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 14:56:13,004] [15   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 14:56:13,004] [15   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 15:06:13,034] [16   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 15:06:13,034] [16   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 15:06:13,034] [16   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 15:16:13,046] [10   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 15:16:13,046] [10   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 15:16:13,046] [10   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 15:26:13,044] [13   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 15:26:13,044] [13   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 15:26:13,044] [13   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 15:36:13,051] [9    ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 15:36:13,051] [9    ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 15:36:13,051] [9    ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 15:46:13,066] [18   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 15:46:13,066] [18   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 15:46:13,066] [18   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 15:56:13,073] [19   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 15:56:13,073] [19   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 15:56:13,073] [19   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 16:06:13,092] [21   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 16:06:13,094] [21   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 16:06:13,095] [21   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 16:16:13,113] [22   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 16:16:13,113] [22   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 16:16:13,113] [22   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 16:26:13,136] [23   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 16:26:13,136] [23   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 16:26:13,136] [23   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 16:36:13,116] [20   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 16:36:13,117] [20   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 16:36:13,117] [20   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 16:46:13,123] [24   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 16:46:13,128] [24   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 16:46:13,130] [24   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 16:56:13,132] [25   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 16:56:13,134] [25   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 16:56:13,135] [25   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 17:51:28,926] [27   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 17:51:28,926] [27   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 17:51:28,926] [27   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 18:01:28,942] [26   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 18:01:28,943] [26   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 18:01:28,943] [26   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 18:11:28,956] [28   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 18:11:28,959] [28   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 18:11:28,959] [28   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 18:21:28,959] [29   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 18:21:28,965] [29   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 18:21:28,967] [29   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 18:31:28,965] [30   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 18:31:28,967] [30   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 18:31:28,967] [30   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 18:41:28,980] [31   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 18:41:28,982] [31   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 18:41:28,983] [31   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 18:51:28,978] [32   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 18:51:28,978] [32   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 18:51:28,978] [32   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 19:05:55,042] [33   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 19:05:55,042] [33   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 19:05:55,042] [33   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 19:41:52,731] [36   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 19:41:52,731] [36   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 19:41:52,731] [36   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 19:51:52,743] [37   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 19:51:52,747] [37   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 19:51:52,749] [37   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
[2023-10-18 20:01:52,738] [38   ] [INFO ] [] - Initializing the metrics collector
[2023-10-18 20:01:52,740] [38   ] [ERROR] [] - MetricsCollector::Initialize(171): Check Failed: !IsConfigured() - Return: MetricResult_InvalidState
[2023-10-18 20:01:52,742] [38   ] [ERROR] [] - Failed to initialized metrics collector - error: 2
